[CORESWAP] dll=E:\PYTHON\CoreSwap\versions\1.20.1\cpp\build-msvc\bin\block_probe.exe size=370688
[COMP] vein_ridged -52 0.150759
[COMP] vein_ridged -48 0.243736
[COMP] vein_ridged -44 0.232436
[COMP] vein_ridged -40 0.221135
[COMP] vein_ridged -36 0.187859
[COMP] vein_ridged -32 0.186493
[COMP] vein_ridged -28 0.215832
[COMP] vein_ridged -24 0.245171
[COMP] vein_ridged -20 0.297868
[COMP] vein_ridged -16 0.350565
[COMP] vein_ridged -12 0.382166
[COMP] vein_ridged -8 0.413766
[COMP] vein_ridged -4 0.385030
[COMP] vein_ridged 0 0.356294
[COMP] vein_ridged 4 0.305367
[COMP] vein_ridged 8 0.254440
[COMP] vein_ridged 12 0.227820
[COMP] vein_ridged 16 0.285535
[COMP] vein_ridged 20 0.263484
[COMP] vein_ridged 24 0.241432
[COMP] vein_ridged 28 0.171668
[COMP] vein_ridged 32 0.101904
[COMP] vein_ridged 36 0.088886
[COMP] vein_ridged 40 0.075867
[COMP] vein_ridged 44 0.078141
[COMP] vein_ridged 48 0.080415
[COMP] vein_ridged 52 0.000207
[COMP] vein_ridged 56 -0.080000
[COMP] vein_ridged 60 -0.080000
[COMP] vein_ridged 64 -0.080000
[COMP] vein_ridged 68 -0.080000
[COMP] vein_ridged 72 -0.080000
[COMP] vein_ridged 76 -0.080000
[COMP] vein_ridged 80 -0.080000
[COMP] vein_ridged 84 -0.080000
[COMP] vein_ridged 88 -0.080000
[COMP] vein_ridged 92 -0.080000
[COMP] vein_ridged 96 -0.080000
[COMP] vein_ridged 100 -0.080000
[COMP] vein_ridged 104 -0.080000
[COMP] vein_ridged 108 -0.080000
[COMP] vein_ridged 112 -0.080000
[COMP] vein_ridged 116 -0.080000
[COMP] vein_ridged 120 -0.080000
[COMP] vein_ridged 124 -0.080000
[COMP] vein_ridged 128 -0.080000
[COMP] vein_ridged 132 -0.080000
[COMP] vein_ridged 136 -0.080000
[COMP] vein_ridged 140 -0.080000
[COMP] vein_ridged 144 -0.080000
[COMP] vein_ridged 148 -0.080000
[COMP] vein_ridged 152 -0.080000
[COMP] vein_ridged 156 -0.080000
[COMP] vein_ridged 160 -0.080000
[COMP] vein_ridged 164 -0.080000
[COMP] vein_ridged 168 -0.080000
[COMP] vein_ridged 172 -0.080000
[COMP] vein_ridged 176 -0.080000
[COMP] vein_ridged 180 -0.080000
[COMP] vein_ridged 184 -0.080000
[COMP] vein_ridged 188 -0.080000
[COMP] vein_ridged 192 -0.080000
[COMP] vein_ridged 196 -0.080000
[COMP] vein_ridged 200 -0.080000
[COMP] vein_ridged 204 -0.080000
[COMP] vein_ridged 208 -0.080000
[COMP] vein_ridged 212 -0.080000
[COMP] vein_ridged 216 -0.080000
[COMP] vein_ridged 220 -0.080000
[COMP] vein_ridged 224 -0.080000
[COMP] vein_ridged 228 -0.080000
[COMP] vein_ridged 232 -0.080000
[COMP] vein_ridged 236 -0.080000
[COMP] vein_ridged 240 -0.080000
[COMP] vein_ridged 244 -0.080000
[COMP] vein_ridged 248 -0.080000
[COMP] vein_ridged 252 -0.080000
[COMP] vein_ridged 256 -0.080000
[COMP] vein_ridged 260 -0.080000
[COMP] vein_ridged 264 -0.080000
[COMP] vein_ridged 268 -0.080000
[COMP] vein_ridged 272 -0.080000
[COMP] vein_ridged 276 -0.080000
[COMP] vein_ridged 280 -0.080000
[COMP] vein_ridged 284 -0.080000
[COMP] vein_ridged 288 -0.080000
[COMP] vein_ridged 292 -0.080000
[COMP] vein_ridged 296 -0.080000
[COMP] vein_ridged 300 -0.080000
[COMP] vein_ridged 304 -0.080000
[COMP] vein_ridged 308 -0.080000
[COMP] vein_ridged 312 -0.080000
[COMP] vein_ridged 316 -0.080000
[COMP] vein_gap -64 -0.160615
[COMP] vein_gap -60 -0.156256
[COMP] vein_gap -56 -0.178501
[COMP] vein_gap -52 -0.199129
[COMP] vein_gap -48 -0.155537
[COMP] vein_gap -44 -0.033033
[COMP] vein_gap -40 0.132358
[COMP] vein_gap -36 0.283141
[COMP] vein_gap -32 0.375130
[COMP] vein_gap -28 0.411748
[COMP] vein_gap -24 0.397995
[COMP] vein_gap -20 0.320849
[COMP] vein_gap -16 0.219307
[COMP] vein_gap -12 0.133426
[COMP] vein_gap -8 0.087352
[COMP] vein_gap -4 0.090303
[COMP] vein_gap 0 0.119376
[COMP] vein_gap 4 0.098331
[COMP] vein_gap 8 -0.007880
[COMP] vein_gap 12 -0.153980
[COMP] vein_gap 16 -0.302912
[COMP] vein_gap 20 -0.418028
[COMP] vein_gap 24 -0.467778
[COMP] vein_gap 28 -0.447480
[COMP] vein_gap 32 -0.385258
[COMP] vein_gap 36 -0.334308
[COMP] vein_gap 40 -0.332784
[COMP] vein_gap 44 -0.334541
[COMP] vein_gap 48 -0.259458
[COMP] vein_gap 52 -0.099947
[COMP] vein_gap 56 0.093944
[COMP] vein_gap 60 0.256147
[COMP] vein_gap 64 0.346900
[COMP] vein_gap 68 0.375047
[COMP] vein_gap 72 0.343679
[COMP] vein_gap 76 0.237232
[COMP] vein_gap 80 0.020552
[COMP] vein_gap 84 -0.255122
[COMP] vein_gap 88 -0.482455
[COMP] vein_gap 92 -0.573949
[COMP] vein_gap 96 -0.526956
[COMP] vein_gap 100 -0.421317
[COMP] vein_gap 104 -0.309277
[COMP] vein_gap 108 -0.202346
[COMP] vein_gap 112 -0.118874
[COMP] vein_gap 116 -0.093161
[COMP] vein_gap 120 -0.139810
[COMP] vein_gap 124 -0.243394
[COMP] vein_gap 128 -0.360641
[COMP] vein_gap 132 -0.420675
[COMP] vein_gap 136 -0.381143
[COMP] vein_gap 140 -0.293178
[COMP] vein_gap 144 -0.221818
[COMP] vein_gap 148 -0.183102
[COMP] vein_gap 152 -0.166484
[COMP] vein_gap 156 -0.150761
[COMP] vein_gap 160 -0.114514
[COMP] vein_gap 164 -0.058745
[COMP] vein_gap 168 0.006591
[COMP] vein_gap 172 0.084968
[COMP] vein_gap 176 0.140826
[COMP] vein_gap 180 0.144322
[COMP] vein_gap 184 0.095318
[COMP] vein_gap 188 0.019120
[COMP] vein_gap 192 -0.031298
[COMP] vein_gap 196 0.000232
[COMP] vein_gap 200 0.110484
[COMP] vein_gap 204 0.242791
[COMP] vein_gap 208 0.380308
[COMP] vein_gap 212 0.488977
[COMP] vein_gap 216 0.524260
[COMP] vein_gap 220 0.468565
[COMP] vein_gap 224 0.338765
[COMP] vein_gap 228 0.191115
[COMP] vein_gap 232 0.088213
[COMP] vein_gap 236 0.028746
[COMP] vein_gap 240 -0.044840
[COMP] vein_gap 244 -0.133413
[COMP] vein_gap 248 -0.204414
[COMP] vein_gap 252 -0.223093
[COMP] vein_gap 256 -0.151761
[COMP] vein_gap 260 0.014416
[COMP] vein_gap 264 0.210453
[COMP] vein_gap 268 0.376593
[COMP] vein_gap 272 0.457723
[COMP] vein_gap 276 0.432363
[COMP] vein_gap 280 0.329965
[COMP] vein_gap 284 0.205133
[COMP] vein_gap 288 0.104297
[COMP] vein_gap 292 0.070817
[COMP] vein_gap 296 0.129804
[COMP] vein_gap 300 0.253754
[COMP] vein_gap 304 0.368243
[COMP] vein_gap 308 0.415306
[COMP] vein_gap 312 0.374971
[COMP] vein_gap 316 0.282841
[COMP] temperature -64 -0.246257
[COMP] temperature -60 -0.246257
[COMP] temperature -56 -0.246257
[COMP] temperature -52 -0.246257
[COMP] temperature -48 -0.246257
[COMP] temperature -44 -0.246257
[COMP] temperature -40 -0.246257
[COMP] temperature -36 -0.246257
[COMP] temperature -32 -0.246257
[COMP] temperature -28 -0.246257
[COMP] temperature -24 -0.246257
[COMP] temperature -20 -0.246257
[COMP] temperature -16 -0.246257
[COMP] temperature -12 -0.246257
[COMP] temperature -8 -0.246257
[COMP] temperature -4 -0.246257
[COMP] temperature 0 -0.246257
[COMP] temperature 4 -0.246257
[COMP] temperature 8 -0.246257
[COMP] temperature 12 -0.246257
[COMP] temperature 16 -0.246257
[COMP] temperature 20 -0.246257
[COMP] temperature 24 -0.246257
[COMP] temperature 28 -0.246257
[COMP] temperature 32 -0.246257
[COMP] temperature 36 -0.246257
[COMP] temperature 40 -0.246257
[COMP] temperature 44 -0.246257
[COMP] temperature 48 -0.246257
[COMP] temperature 52 -0.246257
[COMP] temperature 56 -0.246257
[COMP] temperature 60 -0.246257
[COMP] temperature 64 -0.246257
[COMP] temperature 68 -0.246257
[COMP] temperature 72 -0.246257
[COMP] temperature 76 -0.246257
[COMP] temperature 80 -0.246257
[COMP] temperature 84 -0.246257
[COMP] temperature 88 -0.246257
[COMP] temperature 92 -0.246257
[COMP] temperature 96 -0.246257
[COMP] temperature 100 -0.246257
[COMP] temperature 104 -0.246257
[COMP] temperature 108 -0.246257
[COMP] temperature 112 -0.246257
[COMP] temperature 116 -0.246257
[COMP] temperature 120 -0.246257
[COMP] temperature 124 -0.246257
[COMP] temperature 128 -0.246257
[COMP] temperature 132 -0.246257
[COMP] temperature 136 -0.246257
[COMP] temperature 140 -0.246257
[COMP] temperature 144 -0.246257
[COMP] temperature 148 -0.246257
[COMP] temperature 152 -0.246257
[COMP] temperature 156 -0.246257
[COMP] temperature 160 -0.246257
[COMP] temperature 164 -0.246257
[COMP] temperature 168 -0.246257
[COMP] temperature 172 -0.246257
[COMP] temperature 176 -0.246257
[COMP] temperature 180 -0.246257
[COMP] temperature 184 -0.246257
[COMP] temperature 188 -0.246257
[COMP] temperature 192 -0.246257
[COMP] temperature 196 -0.246257
[COMP] temperature 200 -0.246257
[COMP] temperature 204 -0.246257
[COMP] temperature 208 -0.246257
[COMP] temperature 212 -0.246257
[COMP] temperature 216 -0.246257
[COMP] temperature 220 -0.246257
[COMP] temperature 224 -0.246257
[COMP] temperature 228 -0.246257
[COMP] temperature 232 -0.246257
[COMP] temperature 236 -0.246257
[COMP] temperature 240 -0.246257
[COMP] temperature 244 -0.246257
[COMP] temperature 248 -0.246257
[COMP] temperature 252 -0.246257
[COMP] temperature 256 -0.246257
[COMP] temperature 260 -0.246257
[COMP] temperature 264 -0.246257
[COMP] temperature 268 -0.246257
[COMP] temperature 272 -0.246257
[COMP] temperature 276 -0.246257
[COMP] temperature 280 -0.246257
[COMP] temperature 284 -0.246257
[COMP] temperature 288 -0.246257
[COMP] temperature 292 -0.246257
[COMP] temperature 296 -0.246257
[COMP] temperature 300 -0.246257
[COMP] temperature 304 -0.246257
[COMP] temperature 308 -0.246257
[COMP] temperature 312 -0.246257
[COMP] temperature 316 -0.246257
[COMP] vegetation -64 -0.263452
[COMP] vegetation -60 -0.263452
[COMP] vegetation -56 -0.263452
[COMP] vegetation -52 -0.263452
[COMP] vegetation -48 -0.263452
[COMP] vegetation -44 -0.263452
[COMP] vegetation -40 -0.263452
[COMP] vegetation -36 -0.263452
[COMP] vegetation -32 -0.263452
[COMP] vegetation -28 -0.263452
[COMP] vegetation -24 -0.263452
[COMP] vegetation -20 -0.263452
[COMP] vegetation -16 -0.263452
[COMP] vegetation -12 -0.263452
[COMP] vegetation -8 -0.263452
[COMP] vegetation -4 -0.263452
[COMP] vegetation 0 -0.263452
[COMP] vegetation 4 -0.263452
[COMP] vegetation 8 -0.263452
[COMP] vegetation 12 -0.263452
[COMP] vegetation 16 -0.263452
[COMP] vegetation 20 -0.263452
[COMP] vegetation 24 -0.263452
[COMP] vegetation 28 -0.263452
[COMP] vegetation 32 -0.263452
[COMP] vegetation 36 -0.263452
[COMP] vegetation 40 -0.263452
[COMP] vegetation 44 -0.263452
[COMP] vegetation 48 -0.263452
[COMP] vegetation 52 -0.263452
[COMP] vegetation 56 -0.263452
[COMP] vegetation 60 -0.263452
[COMP] vegetation 64 -0.263452
[COMP] vegetation 68 -0.263452
[COMP] vegetation 72 -0.263452
[COMP] vegetation 76 -0.263452
[COMP] vegetation 80 -0.263452
[COMP] vegetation 84 -0.263452
[COMP] vegetation 88 -0.263452
[COMP] vegetation 92 -0.263452
[COMP] vegetation 96 -0.263452
[COMP] vegetation 100 -0.263452
[COMP] vegetation 104 -0.263452
[COMP] vegetation 108 -0.263452
[COMP] vegetation 112 -0.263452
[COMP] vegetation 116 -0.263452
[COMP] vegetation 120 -0.263452
[COMP] vegetation 124 -0.263452
[COMP] vegetation 128 -0.263452
[COMP] vegetation 132 -0.263452
[COMP] vegetation 136 -0.263452
[COMP] vegetation 140 -0.263452
[COMP] vegetation 144 -0.263452
[COMP] vegetation 148 -0.263452
[COMP] vegetation 152 -0.263452
[COMP] vegetation 156 -0.263452
[COMP] vegetation 160 -0.263452
[COMP] vegetation 164 -0.263452
[COMP] vegetation 168 -0.263452
[COMP] vegetation 172 -0.263452
[COMP] vegetation 176 -0.263452
[COMP] vegetation 180 -0.263452
[COMP] vegetation 184 -0.263452
[COMP] vegetation 188 -0.263452
[COMP] vegetation 192 -0.263452
[COMP] vegetation 196 -0.263452
[COMP] vegetation 200 -0.263452
[COMP] vegetation 204 -0.263452
[COMP] vegetation 208 -0.263452
[COMP] vegetation 212 -0.263452
[COMP] vegetation 216 -0.263452
[COMP] vegetation 220 -0.263452
[COMP] vegetation 224 -0.263452
[COMP] vegetation 228 -0.263452
[COMP] vegetation 232 -0.263452
[COMP] vegetation 236 -0.263452
[COMP] vegetation 240 -0.263452
[COMP] vegetation 244 -0.263452
[COMP] vegetation 248 -0.263452
[COMP] vegetation 252 -0.263452
[COMP] vegetation 256 -0.263452
[COMP] vegetation 260 -0.263452
[COMP] vegetation 264 -0.263452
[COMP] vegetation 268 -0.263452
[COMP] vegetation 272 -0.263452
[COMP] vegetation 276 -0.263452
[COMP] vegetation 280 -0.263452
[COMP] vegetation 284 -0.263452
[COMP] vegetation 288 -0.263452
[COMP] vegetation 292 -0.263452
[COMP] vegetation 296 -0.263452
[COMP] vegetation 300 -0.263452
[COMP] vegetation 304 -0.263452
[COMP] vegetation 308 -0.263452
[COMP] vegetation 312 -0.263452
[COMP] vegetation 316 -0.263452
[SURF] (-242,-64,-256) initialDensity=0.117188 finalDensity=0.037482
[SURF] (-242,-60,-256) initialDensity=2.205635 finalDensity=0.054659
[SURF] (-242,-56,-256) initialDensity=4.129500 finalDensity=0.071803
[SURF] (-242,-52,-256) initialDensity=5.888781 finalDensity=0.095759
[SURF] (-242,-48,-256) initialDensity=7.483479 finalDensity=0.119603
[SURF] (-242,-44,-256) initialDensity=8.913594 finalDensity=0.144237
[SURF] (-242,-40,-256) initialDensity=10.179125 finalDensity=0.168688
[SURF] (-242,-36,-256) initialDensity=9.685375 finalDensity=0.168574
[SURF] (-242,-32,-256) initialDensity=9.191625 finalDensity=0.168459
[SURF] (-242,-28,-256) initialDensity=8.697875 finalDensity=0.164646
[SURF] (-242,-24,-256) initialDensity=8.204125 finalDensity=0.160827
[SURF] (-242,-20,-256) initialDensity=7.710375 finalDensity=0.153295
[SURF] (-242,-16,-256) initialDensity=7.216625 finalDensity=0.145745
[SURF] (-242,-12,-256) initialDensity=6.722875 finalDensity=0.130199
[SURF] (-242,-8,-256) initialDensity=6.229125 finalDensity=0.114586
[SURF] (-242,-4,-256) initialDensity=5.735375 finalDensity=0.083654
[SURF] (-242,0,-256) initialDensity=5.241625 finalDensity=0.052558
[SURF] (-242,4,-256) initialDensity=4.747875 finalDensity=0.051064
[SURF] (-242,8,-256) initialDensity=4.254125 finalDensity=0.049570
[SURF] (-242,12,-256) initialDensity=3.760375 finalDensity=0.045324
[SURF] (-242,16,-256) initialDensity=3.266625 finalDensity=0.041076
[SURF] (-242,20,-256) initialDensity=2.772875 finalDensity=0.047927
[SURF] (-242,24,-256) initialDensity=2.279125 finalDensity=0.054775
[SURF] (-242,28,-256) initialDensity=1.785375 finalDensity=0.085236
[SURF] (-242,32,-256) initialDensity=1.291625 finalDensity=0.115537
[SURF] (-242,36,-256) initialDensity=0.797875 finalDensity=0.223115
[SURF] (-242,40,-256) initialDensity=0.304125 finalDensity=0.325104
[SURF] (-242,44,-256) initialDensity=-0.189625 finalDensity=0.180195
[SURF] (-242,48,-256) initialDensity=-0.683375 finalDensity=0.026445
[SURF] (-242,52,-256) initialDensity=-0.821625 finalDensity=-0.013725
[SURF] (-242,56,-256) initialDensity=-0.945063 finalDensity=-0.053851
[SURF] (-242,60,-256) initialDensity=-1.068500 finalDensity=-0.094601
[SURF] (-242,64,-256) initialDensity=-1.191938 finalDensity=-0.135032
[SURF] (-242,68,-256) initialDensity=-1.315375 finalDensity=-0.174171
[SURF] (-242,72,-256) initialDensity=-1.438813 finalDensity=-0.212743
[SURF] (-242,76,-256) initialDensity=-1.562250 finalDensity=-0.246118
[SURF] (-242,80,-256) initialDensity=-1.685688 finalDensity=-0.278867
[SURF] (-242,84,-256) initialDensity=-1.809125 finalDensity=-0.314873
[SURF] (-242,88,-256) initialDensity=-1.932563 finalDensity=-0.349848
[SURF] (-242,92,-256) initialDensity=-2.056000 finalDensity=-0.379170
[SURF] (-242,96,-256) initialDensity=-2.179438 finalDensity=-0.407546
[SURF] (-242,100,-256) initialDensity=-2.302875 finalDensity=-0.427627
[SURF] (-242,104,-256) initialDensity=-2.426313 finalDensity=-0.447127
[SURF] (-242,108,-256) initialDensity=-2.549750 finalDensity=-0.458333
[SURF] (-242,112,-256) initialDensity=-2.673188 finalDensity=-0.458333
[SURF] (-242,116,-256) initialDensity=-2.796625 finalDensity=-0.458333
[SURF] (-242,120,-256) initialDensity=-2.920063 finalDensity=-0.458333
[SURF] (-242,124,-256) initialDensity=-3.043500 finalDensity=-0.458333
[SURF] estimateSurfaceHeight(-242,-256)=32
[SURF] base_3d_noise(y=31)=0.021050
[SURF] factor(y=31)=3.950000
[SURF] depth(y=31)=0.134062
[SURF] jaggedness(y=31)=0.000000
[SURF] continents(y=31)=-0.206056
[SURF] erosion(y=31)=0.246871
[SURF] barrier(y=31)=0.232931
[ESTDUMP] chunk(-15,-15) sh4=32 40 48 48
[ESTDUMP] chunk(-17,-16) sh4=32 32 32 32
[ESTDUMP] chunk(-18,-16) sh4=32 32 32 32
[ESTDUMP] chunk(-16,-15) sh4=32 32 32 48
[ESTDUMP] chunk(-16,-16) sh4=32 32 32 32
[ESTDUMP] (-242,-256) singleEst=32
[ESTDUMP] chunk(-18,-14) sh4=32 32 32 32
[ESTDUMP] chunk(-16,-14) sh4=32 48 40 56
[ESTDUMP] chunk(-18,-15) sh4=32 32 32 32
[ESTDUMP] chunk(-15,-16) sh4=32 40 32 40
[ESTDUMP] chunk(-15,-14) sh4=48 48 56 56
[ESTDUMP] chunk(-17,-15) sh4=32 32 32 32
[ESTDUMP] chunk(-17,-14) sh4=32 32 32 40
[ESTDUMP] chunk(-17,-13) sh4=32 40 40 56
[ESTDUMP] chunk(-16,-13) sh4=40 56 56 56
[ESTDUMP] chunk(-15,-13) sh4=56 56 56 56
[ESTDUMP] chunk(-18,-13) sh4=32 32 32 40
parallel: 16 chunks, 16 threads (arg=0 hw=24), wall=69.5ms (4.34ms/chunk)
chunk (-18,-16): match=98304/98304 (100.00%) nonAir=32216/32216 (100.00%)
chunk (-17,-16): match=98304/98304 (100.00%) nonAir=32445/32445 (100.00%)
chunk (-16,-16): match=97940/98304 (99.63%) nonAir=32148/32512 (98.88%)
chunk (-15,-16): match=96914/98304 (98.59%) nonAir=31122/32512 (95.72%)
chunk (-18,-15): match=95775/98304 (97.43%) nonAir=28407/29464 (96.41%)
chunk (-17,-15): match=96214/98304 (97.87%) nonAir=28920/30110 (96.05%)
chunk (-16,-15): match=95436/98304 (97.08%) nonAir=29638/31617 (93.74%)
chunk (-15,-15): match=95817/98304 (97.47%) nonAir=30111/32409 (92.91%)
chunk (-18,-14): match=91386/98304 (92.96%) nonAir=23934/30340 (78.89%)
chunk (-17,-14): match=89498/98304 (91.04%) nonAir=20721/29089 (71.23%)
chunk (-16,-14): match=91056/98304 (92.63%) nonAir=24228/31355 (77.27%)
chunk (-15,-14): match=92462/98304 (94.06%) nonAir=27358/32781 (83.46%)
chunk (-18,-13): match=92619/98304 (94.22%) nonAir=24789/30363 (81.64%)
chunk (-17,-13): match=90761/98304 (92.33%) nonAir=23722/30882 (76.81%)
chunk (-16,-13): match=91220/98304 (92.79%) nonAir=25323/31901 (79.38%)
chunk (-15,-13): match=92116/98304 (93.71%) nonAir=25409/31109 (81.68%)
TOTAL: match=1505822/1572864 (95.7376%) nonAir match=440491/501105 (87.9039%)
